sHops,TotPkts,TotBytes,TotAppByte,Dur,sTtl,TcpRtt,SynAck,SrcPkts,DstPkts,TotAppByte_1,Rate,SrcRate,DstRate,Label
2,1,145,103,0,126,0,0,1,0,103,0,0,0,Normal
1,1,78,44,0.000536,3,0,0,1,0,44,0,0,0,Normal
2,2,358,274,0.000733,126,0,0,1,1,274,1364.25647,0,0,Normal
2,28,14024,12417,45.334351,126,0.024935,0.024337,12,16,12417,0.595575,0.24277,0.331053,Normal
2,2,474,390,0.051544,126,0,0,1,1,390,19.4009,0,0,Normal
15,2,122,0,0.000132,113,0,0,1,1,0,7575.757324,0,0,Normal
2,1,145,103,0,126,0,0,1,0,103,0,0,0,Normal
0,1,78,44,0.000639,4,0,0,1,0,44,0,0,0,Normal
17,3,194,0,8.958581,111,0,0,3,0,0,0.22325,0.22325,0,Normal
3,1,78,44,0.000786,5,0,0,1,0,44,0,0,0,Normal
19,1,329,287,0.000104,109,0,0,1,0,287,0,0,0,Normal
1,1,357,295,0,63,0,0,1,0,295,0,0,0,Normal
25,8,588,0,8.998908,39,0.000195,0.000195,3,5,0,0.777872,0.222252,0.444508,Normal
1,23,14268,12946,11.356191,127,0.048115,0.047341,10,13,12946,1.937269,0.795837,1.061116,Normal
2,1,78,44,0.000546,6,0,0,1,0,44,0,0,0,Normal
12,24,10908,9308,0.173197,52,0.019643,9.3e-05,13,11,9308,132.796753,69.285263,65.042343,Normal
13,17,8651,7663,0.433248,115,0.058517,0.000193,9,8,7663,36.930347,18.465174,18.692636,Normal
20,6,483,121,21.426888,108,0.000182,0.000182,2,4,121,0.233352,0.046671,0.140012,Normal
2,36,26719,24319,60.107624,62,0.113248,0.112054,16,20,24319,0.582289,0.249552,0.316698,Normal
1,1,78,44,0,7,0,0,1,0,44,0,0,0,Normal
21,4,248,0,8.86897,107,0.000194,0.000194,1,3,0,0.338258,0,0.22551,Normal
13,1,145,103,0.000147,115,0,0,1,0,103,0,0,0,Normal
1,1,173,111,0,63,0,0,1,0,111,0,0,0,Normal
2,10,2029,1349,59.914845,62,0.001957,0.000668,6,4,1349,0.150213,0.083452,0.050073,Normal
2,6,412,0,10.016411,62,0.007838,0.007342,4,2,0,0.499181,0.299508,0.099912,Normal
2,6,412,0,10.016415,62,0.007839,0.007345,4,2,0,0.499181,0.299508,0.099912,Normal
2,6,412,0,10.016321,62,0.007744,0.007395,4,2,0,0.499185,0.299511,0.099914,Normal
2,7,478,0,20.025274,62,0.016002,0.015797,4,3,0,0.299621,0.149811,0.099954,Normal
2,9,1683,1073,47.414055,62,0.01595,0.01564,5,4,1073,0.168726,0.084391,0.063293,Normal
2,2,453,369,0.579972,126,0,0,1,1,369,1.724221,0,0,Normal
2,9,1535,999,0.329181,126,0.105688,0.105145,5,4,999,24.30274,17.88261,13.390705,Normal
12,122,8370,1426,0.484872,116,0.003997,0.000338,62,60,1426,249.550385,125.806396,122.608353,Normal
0,1,78,44,0.001587,1,0,0,1,0,44,0,0,0,Normal
23,6,366,0,1.497225,105,0,0,3,3,0,3.339511,1.336,1.336669,Normal
13,31,24728,22966,0.502029,115,0.055371,0.000145,12,19,22966,59.757504,21.914795,35.864861,Normal
0,1,78,44,0.000625,2,0,0,1,0,44,0,0,0,Normal
19,6,366,0,1.216453,109,0,0,3,3,0,4.110311,1.64425,1.644259,Normal
1,1,78,44,0.000748,3,0,0,1,0,44,0,0,0,Normal
24,39,4697,2117,69.487183,40,0.367967,0.000429,21,18,2117,0.546863,0.287823,0.244929,Normal
0,1,78,44,0.000524,4,0,0,1,0,44,0,0,0,Normal
1,39,30568,28356,0.208375,127,0.025321,0.025222,15,24,28356,182.363525,67.186562,125.657654,Normal
1,12,3241,2533,0.027225,127,0.001031,0.00075,7,5,2533,404.040405,220.385666,162.515747,Normal
1,13,4138,3376,0.010002,127,0.002908,0.000691,7,6,3376,1199.76001,599.880005,734.753845,Normal
3,1,78,44,0.000978,5,0,0,1,0,44,0,0,0,Normal
1,11,3183,2529,0.007376,127,0.001082,0.000835,6,5,2529,1355.748413,677.874207,1005.783325,Normal
1,14,4917,4095,0.009824,127,0.000881,0.000678,8,6,4095,1323.289917,712.54071,702.938293,Normal
2,1,78,44,0.000559,6,0,0,1,0,44,0,0,0,Normal
2,3,194,0,9.009215,126,0,0,3,0,0,0.221995,0.221995,0,Normal
1,1,78,44,0,7,0,0,1,0,44,0,0,0,Normal
1,12,3289,2583,0.329468,127,0.11367,0.103334,6,6,2583,33.387157,21.953896,22.110785,Normal
1,108,88025,81937,3.251215,127,0.04752,0.045365,45,63,81937,32.910774,13.533402,19.354485,Normal
1,55,38193,35105,3.370367,127,0.04803,0.045117,27,28,35105,16.021994,7.714293,8.565128,Normal
1,62,46075,42591,3.209018,127,0.048064,0.045657,28,34,42591,19.00893,8.413789,10.442027,Normal
1,174,145421,135631,3.217562,127,0.048532,0.045593,73,101,135631,53.767418,22.377192,31.555956,Normal
1,74,57311,53155,3.369205,127,0.047853,0.045293,34,40,53155,21.666832,9.794596,12.325748,Normal
1,7,3251,2845,0.164252,127,0.046285,0.045551,4,3,2845,36.529236,18.264618,20.852448,Normal
2,1,145,103,0,126,0,0,1,0,103,0,0,0,Normal
2,2,474,390,0.067615,126,0,0,1,1,390,14.789618,0,0,Normal
2,2,474,390,0.27064,126,0,0,1,1,390,3.694946,0,0,Normal
2,1,145,103,0,126,0,0,1,0,103,0,0,0,Normal
2,1,145,103,0,126,0,0,1,0,103,0,0,0,Normal
2,2,474,390,0.065094,126,0,0,1,1,390,15.362398,0,0,Normal
2,1,145,103,0,126,0,0,1,0,103,0,0,0,Normal
1,1,173,111,0,63,0,0,1,0,111,0,0,0,Normal
2,1,145,103,0,126,0,0,1,0,103,0,0,0,Normal
0,1,78,44,0.001872,1,0,0,1,0,44,0,0,0,Normal
0,1,78,44,0.001201,2,0,0,1,0,44,0,0,0,Normal
1,1,78,44,0.000771,3,0,0,1,0,44,0,0,0,Normal
0,1,78,44,0.000644,4,0,0,1,0,44,0,0,0,Normal
2,17,2678,1536,0.191603,62,0.016821,0.016527,11,6,1536,83.505997,52.19125,28.613123,Normal
17,6,374,0,1.342392,111,0,0,3,3,0,3.724694,1.490131,1.490018,Normal
3,1,78,44,0.000776,5,0,0,1,0,44,0,0,0,Normal
2,23,3709,2159,30.013517,62,0.00855,0.008293,13,10,2159,0.733003,0.399924,0.299948,Normal
2,1,78,44,0.000552,6,0,0,1,0,44,0,0,0,Normal
25,3,253,127,3.279811,103,0,0,3,0,127,0.609791,0.609791,0,Normal
1,3,337,151,3.279567,63,0,0,3,0,151,0.609837,0.609837,0,Normal
25,2,122,0,0.000108,103,0,0,1,1,0,9259.258789,0,0,Normal
1,1,78,44,0,7,0,0,1,0,44,0,0,0,Normal
2,2,474,390,0.176625,126,0,0,1,1,390,5.661713,0,0,Normal
2,3,557,431,0.51432,126,0,0,1,2,431,3.888629,0,250000,Normal
14,1,145,103,0.000194,114,0,0,1,0,103,0,0,0,Normal
1,1,173,111,0,63,0,0,1,0,111,0,0,0,Normal
2,2,134,0,0.017002,62,0,0,1,1,0,58.816612,0,0,Normal
2,2,128,44,0.365283,126,0,0,1,1,44,2.737603,0,0,Normal
2,2,128,44,0.320611,126,0,0,1,1,44,3.119045,0,0,Normal
2,2,128,44,0.023272,126,0,0,1,1,44,42.970093,0,0,Normal
2,2,128,44,0.099267,126,0,0,1,1,44,10.073841,0,0,Normal
2,9,1539,999,0.334141,126,0.107402,0.106959,5,4,999,23.94199,17.600599,13.205272,Normal
2,2,128,44,0.37663,126,0,0,1,1,44,2.655126,0,0,Normal
2,2,128,44,0.197641,126,0,0,1,1,44,5.059679,0,0,Normal
2,12,3799,3085,0.005758,62,0.001566,0.001069,6,6,3085,1910.385498,1037.34436,1066.325439,Normal
14,7,432,0,45.056599,114,1.31962,0.000644,2,5,0,0.133166,0.757794,0.088779,Normal
2,18,4550,3512,55.128193,126,0.008429,0.007951,9,9,3512,0.308372,0.145116,0.145666,Normal
0,1,78,44,0.001869,1,0,0,1,0,44,0,0,0,Normal
1,40,32908,30642,0.209102,127,0.025331,0.025273,15,25,30642,186.511841,66.952972,130.635712,Normal
2,1,145,103,0,126,0,0,1,0,103,0,0,0,Normal
2,47,31699,29041,13.836949,126,0.003086,0.002173,17,30,29041,3.324432,1.156324,2.634948,Normal
0,1,78,44,0.000627,2,0,0,1,0,44,0,0,0,Normal
1,1,78,44,0.000433,3,0,0,1,0,44,0,0,0,Normal
2,9,1544,934,45.361279,62,0.007702,0.007209,5,4,934,0.176362,0.088195,0.066146,Normal
15,1,145,103,0.000105,113,0,0,1,0,103,0,0,0,Normal
1,1,173,111,0,63,0,0,1,0,111,0,0,0,Normal
2,37,7509,5051,63.831894,62,0.008463,0.007939,19,18,5051,0.563981,0.281991,0.266359,Normal
16,6,366,0,3.586574,112,0,0,3,3,0,1.394088,0.557644,0.55765,Normal
0,1,78,44,0.000481,4,0,0,1,0,44,0,0,0,Normal
2,28,12363,10761,69.204071,126,0.008353,0.008034,15,13,10761,0.39015,0.2023,0.173421,Normal
10,1,148,106,0.000109,54,0,0,1,0,106,0,0,0,Normal
1,1,176,114,0,63,0,0,1,0,114,0,0,0,Normal
3,1,78,44,0.001023,5,0,0,1,0,44,0,0,0,Normal
25,2,122,0,0.000154,103,0,0,1,1,0,6493.506836,0,0,Normal
2,1,78,44,0.000489,6,0,0,1,0,44,0,0,0,Normal
12,10,1183,507,2.1566,52,0.019389,0.000173,6,4,507,4.173235,2.318464,1.403772,Normal
NaN,34,2792,872,0.047622,NaN,0,0,0,34,872,692.957031,0,692.957031,Normal
1,1,78,44,0,7,0,0,1,0,44,0,0,0,Normal
1,2,239,155,0.183488,63,0,0,1,1,155,5.449948,0,0,Normal
2,2,474,390,0.169541,126,0,0,1,1,390,5.898278,0,0,Normal
2,1,145,103,0,126,0,0,1,0,103,0,0,0,Normal
2,1,145,103,0,126,0,0,1,0,103,0,0,0,Normal
2,1,145,103,0,126,0,0,1,0,103,0,0,0,Normal
2,1,145,103,0,126,0,0,1,0,103,0,0,0,Normal
1,2,227,143,0.000455,63,0,0,1,1,143,2197.802246,0,0,Normal
2,2,290,206,0.0656,126,0,0,2,0,206,15.243902,15.243902,0,Normal
0,1,78,44,0.000607,1,0,0,1,0,44,0,0,0,Normal
18,6,366,0,2.641527,110,0,0,3,3,0,1.892845,0.757169,0.757164,Normal
0,1,78,44,0.000726,2,0,0,1,0,44,0,0,0,Normal
2,1,145,103,0,126,0,0,1,0,103,0,0,0,Normal
NaN,8,564,12,0.063848,NaN,0,0,0,8,12,109.635391,0,109.635391,Normal
2,1,145,103,0,126,0,0,1,0,103,0,0,0,Normal
1,1,78,44,0.000758,3,0,0,1,0,44,0,0,0,Normal
21,2,126,0,0.000239,107,0,0,1,1,0,4184.100586,0,0,Normal
2,4,910,742,8.019718,126,0,0,2,2,742,0.374078,0.132061,0.13067,Normal
25,2,122,0,0.000173,103,0,0,1,1,0,5780.347168,0,0,Normal
0,1,78,44,0.000487,4,0,0,1,0,44,0,0,0,Normal
1,2,185,101,0.132048,63,0,0,1,1,101,7.573004,0,0,Normal
3,1,78,44,0.000892,5,0,0,1,0,44,0,0,0,Normal
15,6,374,0,1.29559,113,0,0,3,3,0,3.859246,1.543836,1.543876,Normal
14,8,492,0,58.318836,114,0.919302,0.000417,2,6,0,0.12003,1.087782,0.085736,Normal
1,2,382,298,0.017096,63,0,0,1,1,298,58.493214,0,0,Normal
1,11,3307,2565,0.298629,63,0.097631,0.09751,5,6,2565,33.486366,19.897924,24.860903,Normal
2,1,78,44,0.000533,6,0,0,1,0,44,0,0,0,Normal
20,6,366,0,1.278201,108,0,0,3,3,0,3.911748,1.564812,1.564836,Normal
1,62,53901,50399,0.652363,127,0.01675,0.01665,22,40,50399,93.506226,33.035957,61.348442,Normal
2,1,145,103,0,126,0,0,1,0,103,0,0,0,Normal
1,2,156,88,0.005051,7,0,0,1,1,88,197.980591,0,0,Normal
2,8,1570,1094,0.243535,126,0.133957,0.133686,5,3,1094,28.743301,16.424744,18.559074,Normal
1,2,203,119,0.104028,63,0,0,1,1,119,9.612797,0,0,Normal
2,2,464,380,0.043434,126,0,0,1,1,380,23.023438,0,0,Normal
2,2,474,390,0.07287,126,0,0,1,1,390,13.723068,0,0,Normal
1,12,3054,2348,0.300437,127,0.09815,0.097434,6,6,2348,36.613335,24.778849,24.630177,Normal
2,9,1539,999,0.321229,126,0.106426,0.10585,5,4,999,24.90435,18.564587,13.928935,Normal
1,2,400,316,0.000395,63,0,0,1,1,316,2531.645508,0,0,Normal
0,1,78,44,0.000556,1,0,0,1,0,44,0,0,0,Normal
23,6,374,0,1.343641,105,0,0,3,3,0,3.721232,1.488654,1.488625,Normal
5,4,244,0,0.625505,123,0,0,2,2,0,4.796125,1.600602,1.600676,Normal
0,1,78,44,0.000714,2,0,0,1,0,44,0,0,0,Normal
1,1,78,44,0.000413,3,0,0,1,0,44,0,0,0,Normal
20,15,1107,231,20.675711,108,0.223428,0.086766,8,7,231,0.677123,0.339697,0.291419,Normal
22,6,366,0,1.365642,106,0,0,3,3,0,3.661282,1.464754,1.464672,Normal
16,1,145,103,0.000114,112,0,0,1,0,103,0,0,0,Normal
1,1,173,111,0,63,0,0,1,0,111,0,0,0,Normal
0,1,78,44,0.000778,4,0,0,1,0,44,0,0,0,Normal
3,1,78,44,0.000833,5,0,0,1,0,44,0,0,0,Normal
2,1,78,44,0.00062,6,0,0,1,0,44,0,0,0,Normal
14,6,366,0,1.86853,114,0,0,3,3,0,2.6759,1.070415,1.070436,Normal
1,2,156,88,0.000961,7,0,0,1,1,88,1040.582764,0,0,Normal
2,5,934,628,0.003848,126,0.002252,0.001093,3,2,628,1039.501099,736.377014,362.97641,Normal
2,6,1422,1170,2.078171,126,0,0,3,3,1170,2.405962,0.98993,0.989966,Normal
2,1,145,103,0,126,0,0,1,0,103,0,0,0,Normal
2,1,145,103,0,126,0,0,1,0,103,0,0,0,Normal
1,9,1993,1379,0.139428,63,0.046184,0.046001,5,4,1379,57.377281,42.857296,32.11063,Normal
0,1,78,44,0.000618,1,0,0,1,0,44,0,0,0,Normal
1,9,2442,1832,0.348275,63,0.105883,0.10565,5,4,1832,22.970354,16.483833,12.36476,Normal
0,1,78,44,0.000627,2,0,0,1,0,44,0,0,0,Normal
14,7,432,0,46.361729,114,1.379959,0.0005,2,5,0,0.129417,0.724659,0.086279,Normal
1,1,78,44,0.000426,3,0,0,1,0,44,0,0,0,Normal
1,30,15415,13437,0.451495,63,0.046229,0.046087,16,14,13437,64.231056,36.968029,32.066463,Normal
1,26,8587,6861,0.251606,63,0.022339,0.02216,14,12,6861,99.361702,56.610596,47.941566,Normal
1,11,1247,595,5.509871,127,0.017458,0.01668,6,5,595,1.814924,0.910285,0.728174,Normal
0,1,78,44,0.000555,4,0,0,1,0,44,0,0,0,Normal
21,16,1295,237,1.50105,43,0.209756,0.000508,10,6,237,9.993005,5.995803,4.23554,Normal
17,37,4589,2135,62.981857,47,0.045975,0.000288,18,19,2135,0.571593,0.269919,0.286003,Normal
3,1,78,44,0.000806,5,0,0,1,0,44,0,0,0,Normal
1,22,8243,6781,0.129991,63,0.022057,0.021899,11,11,6781,161.549652,92.355721,92.513779,Normal
2,1,78,44,0.000506,6,0,0,1,0,44,0,0,0,Normal
1,25,15023,13357,0.304503,63,0.046136,0.045894,14,11,13357,78.816956,50.238632,38.668415,Normal
2,17,4781,3643,0.096835,62,0.009109,0.008915,10,7,3643,165.229507,92.941597,68.554192,Normal
1,2,156,88,0.000958,7,0,0,1,1,88,1043.841309,0,0,Normal
2,4,928,760,1.541297,126,0,0,2,2,760,1.946413,0.976413,0.889325,Normal
2,19,5125,3855,0.186666,62,0.008143,0.007854,10,9,3855,96.428917,48.214458,44.816921,Normal
11,8,576,240,41.006588,117,0,0,8,0,240,0.170704,0.170704,0,Normal
1,8,800,304,41.006477,63,0,0,8,0,304,0.170705,0.170705,0,Normal
2,9,1535,999,0.33757,126,0.107492,0.106812,5,4,999,23.698788,17.333502,13.000633,Normal
0,1,78,44,0.000667,1,0,0,1,0,44,0,0,0,Normal
1,104,106026,100232,1.035653,127,0.016859,0.01672,26,78,100232,99.454163,24.13936,75.579559,Normal
0,1,78,44,0.000591,2,0,0,1,0,44,0,0,0,Normal
20,1,145,103,0.000208,108,0,0,1,0,103,0,0,0,Normal
1,1,173,111,0,63,0,0,1,0,111,0,0,0,Normal
1,1,78,44,0.000418,3,0,0,1,0,44,0,0,0,Normal
2,2,474,390,0.076451,126,0,0,1,1,390,13.080273,0,0,Normal
0,1,78,44,0.000526,4,0,0,1,0,44,0,0,0,Normal
3,1,78,44,0.001201,5,0,0,1,0,44,0,0,0,Normal
2,1,78,44,0.000628,6,0,0,1,0,44,0,0,0,Normal
1,2,156,88,0.000876,7,0,0,1,1,88,1141.55249,0,0,Normal
2,4,948,780,0.100452,126,0,0,2,2,780,29.865011,200000,328.731079,Normal
2,2,474,390,0.078963,126,0,0,1,1,390,12.66416,0,0,Normal
2,1,145,103,0,126,0,0,1,0,103,0,0,0,Normal
2,1,145,103,0,126,0,0,1,0,103,0,0,0,Normal
2,1,145,103,0.103985,126,0,0,1,0,103,0,0,0,Normal
0,1,78,44,0.000574,1,0,0,1,0,44,0,0,0,Normal
17,7,448,0,21.004856,111,0.000602,0.000602,3,4,0,0.285648,0.222213,0.142828,Normal
13,1,173,111,0,51,0,0,1,0,111,0,0,0,Normal
0,1,78,44,0.000666,2,0,0,1,0,44,0,0,0,Normal
2,48,31493,28309,52.972767,62,0.001426,0.001113,24,24,28309,0.887248,0.434192,0.434194,Normal
2,9,1290,680,7.963876,62,0.001266,0.001015,5,4,680,1.004536,0.502322,0.376749,Normal
2,7,478,0,12.691948,62,0.001271,0.001016,4,3,0,0.472741,0.23637,0.157596,Normal
2,207,182917,169239,67.412079,62,0.001202,0.00099,86,121,169239,3.055832,1.260916,1.780122,Normal
2,6,412,0,12.691975,62,0.001614,0.001239,4,2,0,0.39395,0.23637,0.078799,Normal
2,6,412,0,12.691919,62,0.001606,0.001224,4,2,0,0.393951,0.236371,0.078799,Normal
2,6,412,0,12.692278,62,0.001647,0.001322,4,2,0,0.39394,0.236364,0.078798,Normal
2,6,412,0,12.691817,62,0.001561,0.001236,4,2,0,0.393955,0.236373,0.0788,Normal
1,1,78,44,0.000466,3,0,0,1,0,44,0,0,0,Normal
2,12,4309,3601,0.399447,126,0.009491,0.009127,6,6,3601,27.538073,12.517305,25.960272,Normal
0,1,78,44,0.000542,4,0,0,1,0,44,0,0,0,Normal
2,1,145,103,0,126,0,0,1,0,103,0,0,0,Normal
16,1,66,0,0,48,0,0,1,0,0,0,0,0,Normal
3,1,78,44,0.00079,5,0,0,1,0,44,0,0,0,Normal
11,21,11410,10004,2.100452,53,0.01747,0.000149,11,10,10004,9.52176,4.76088,4.326869,Normal
2,1,78,44,0.000512,6,0,0,1,0,44,0,0,0,Normal
1,36,28227,26177,0.081564,127,0.001392,0.001285,16,20,26177,429.11087,186.539322,236.674591,Normal
1,20,4613,3277,51.698013,63,0.024991,0.02479,12,8,3277,0.367519,0.212774,0.135467,Normal
1,2,156,88,0.000865,7,0,0,1,1,88,1156.069336,0,0,Normal
2,30,3988,2260,10.998038,126,0.002113,0.001528,18,12,2260,2.636834,1.54573,1.000513,Normal
1,9,2110,1584,0.025477,127,0.002154,0.001903,5,4,1584,314.008728,163.032394,127.258842,Normal
27,14,1308,518,2.78212,101,0.464205,0.000122,7,7,518,4.672696,2.156629,2.58332,Normal
1,3,194,0,8.999427,127,0,0,3,0,0,0.222236,0.222236,0,Normal
11,4,244,0,0.560013,117,0,0,2,2,0,5.357018,1.785995,1.786027,Normal
1,9,2298,1766,0.026409,127,0.00124,0.001091,5,4,1766,302.927032,156.103653,118.492767,Normal
1,14,7658,6844,0.13363,127,0.010601,0.010582,7,7,6844,97.283546,48.739674,48.761459,Normal
1,6,364,0,13.055716,127,0.010688,0.010573,4,2,0,0.382974,0.229784,0.076658,Normal
1,9,2045,1513,0.033758,127,0.002533,0.002391,5,4,1513,236.980865,121.547302,95.641914,Normal
1,12,5985,5285,0.094454,127,0.001251,0.001095,6,6,5285,116.458809,53.474792,53.556702,Normal
2,2,614,530,0.162552,126,0,0,1,1,530,6.151877,0,0,Normal
1,19,14229,13145,0.231839,127,0.001838,0.001675,9,10,13145,77.640083,34.506706,111.747101,Normal
1,11,7526,6892,0.228769,127,0.001597,0.001489,6,5,6892,43.712215,21.856108,55.872948,Normal
1,213,187563,175517,1.053381,127,0.002096,0.001987,92,121,175517,201.256729,86.388496,114.220337,Normal
2,9,1535,999,0.325915,126,0.106362,0.105905,5,4,999,24.546276,18.195299,13.635744,Normal
1,12,7435,6747,0.391555,127,0.002487,0.002349,6,6,6747,28.093115,12.769598,12.852909,Normal
1,17,13295,12325,0.093018,127,0.002399,0.002256,8,9,12325,172.00972,75.25425,88.446663,Normal
0,1,78,44,0.000587,1,0,0,1,0,44,0,0,0,Normal
1,12,7297,6603,0.383799,127,0.002553,0.002446,6,6,6603,28.660837,13.027653,20.372822,Normal
1,17,11757,10781,0.313024,127,0.002165,0.002056,8,9,10781,51.114288,22.362501,32.107883,Normal
1,12,5117,4417,50.279919,127,0.00107,0.000955,7,5,4417,0.218775,0.119334,0.079556,Normal
1,28,21416,19834,0.469918,127,0.003251,0.003123,12,16,19834,57.456833,41.094303,32.134022,Normal
1,14,7936,7134,0.354683,127,0.002263,0.002119,8,6,7134,36.652447,19.735933,20.980106,Normal
0,1,78,44,0.000855,2,0,0,1,0,44,0,0,0,Normal
1,25,15265,13833,50.281437,127,0.001037,0.00088,12,13,13833,0.477313,0.218772,0.238661,Normal
1,2,134,0,0.012929,63,0,0,1,1,0,77.345505,0,0,Normal
2,2,237,153,0.256626,126,0,0,1,1,153,3.896721,0,0,Normal
1,1,78,44,0.000467,3,0,0,1,0,44,0,0,0,Normal
18,1,145,103,0.000142,110,0,0,1,0,103,0,0,0,Normal
1,1,173,111,0,63,0,0,1,0,111,0,0,0,Normal
1,2,400,316,0.000343,63,0,0,1,1,316,2915.451904,0,0,Normal
1,2,400,316,0.000365,63,0,0,1,1,316,2739.72583,0,0,Normal
1,7,478,0,0.018194,63,0.008803,0.008636,4,3,0,329.779053,164.889526,212.381851,Normal
21,1,145,103,0.000138,107,0,0,1,0,103,0,0,0,Normal
1,1,173,111,0,63,0,0,1,0,111,0,0,0,Normal
0,1,78,44,0.00055,4,0,0,1,0,44,0,0,0,Normal
2,2,132,0,2.999124,126,0,0,2,0,0,0.333431,0.333431,0,Normal
13,1,60,0,0,243,0,0,1,0,0,0,0,0,Normal
3,1,78,44,0.000782,5,0,0,1,0,44,0,0,0,Normal
1,31,22331,20563,0.119843,127,0.016762,0.016646,12,19,20563,250.327515,106.483902,174.423676,Normal
1,14,5101,4287,2.057298,127,0.000982,0.000819,7,7,4287,6.318968,2.917729,2.917608,Normal
1,8,1898,1426,0.019302,127,0.00194,0.001815,5,3,1426,362.656738,219.022079,114.370674,Normal
2,1,78,44,0.000572,6,0,0,1,0,44,0,0,0,Normal
2,27,7345,5797,65.718239,126,0.008252,0.007875,15,12,5797,0.395628,0.213031,0.167913,Normal
17,7,448,0,21.000174,111,0.00035,0.00035,3,4,0,0.285712,0.219509,0.142858,Normal
1,9,2395,1863,0.037967,127,0.007986,0.007854,5,4,1863,210.709305,108.046783,99.624748,Normal
1,9,3803,3277,0.028649,127,0.003206,0.003054,5,4,3277,279.241852,144.357437,117.210396,Normal
1,2,156,88,0.000874,7,0,0,1,1,88,1144.164795,0,0,Normal
1,8,1944,1472,0.020764,127,0.004262,0.004148,5,3,1472,337.121918,202.983871,120.365913,Normal
18,6,366,0,1.800647,110,0,0,3,3,0,2.77678,1.110787,1.110836,Normal
2,2,464,380,1.550688,126,0,0,1,1,380,0.644875,0,0,Normal
2,1,145,103,0,126,0,0,1,0,103,0,0,0,Normal
2,3,353,227,0.988844,126,0,0,2,1,227,2.022564,1.011282,0,Normal
17,1,145,103,0.00025,111,0,0,1,0,103,0,0,0,Normal
1,1,173,111,0,63,0,0,1,0,111,0,0,0,Normal
0,1,78,44,0.000605,1,0,0,1,0,44,0,0,0,Normal
94,7,432,0,9.748505,162,0.115631,0.000454,4,3,0,0.615479,0.307739,0.20764,Normal
0,1,78,44,0.000605,2,0,0,1,0,44,0,0,0,Normal
2,12,3799,3085,0.006004,62,0.001478,0.001041,6,6,3085,1832.111938,998.004028,1007.4552,Normal
1,1,78,44,0.000409,3,0,0,1,0,44,0,0,0,Normal
0,1,78,44,0.001154,4,0,0,1,0,44,0,0,0,Normal
3,1,78,44,0.000958,5,0,0,1,0,44,0,0,0,Normal
NaN,4,244,0,0.000522,NaN,0,0,0,4,0,5747.126465,0,5747.126465,Normal
2,2,132,0,2.995821,126,0,0,2,0,0,0.333798,0.333798,0,Normal
13,1,60,0,0,243,0,0,1,0,0,0,0,0,Normal
2,1,78,44,0.000559,6,0,0,1,0,44,0,0,0,Normal
17,17,8899,7911,16.717691,111,0.051712,0.000104,8,9,7911,0.95707,0.418722,0.478538,Normal
1,2,156,88,0.000875,7,0,0,1,1,88,1142.857056,0,0,Normal
1,126,110897,103789,3.05883,127,0.191624,0.19135,53,73,103789,40.865299,16.999964,26.639839,Normal
17,14,5210,4390,16.596703,111,0.059211,0.000124,7,7,4390,0.783288,0.361521,0.36152,Normal
17,14,5181,4361,16.595564,111,0.058415,0.000148,7,7,4361,0.783342,0.361544,0.361546,Normal
2,2,474,390,0.458375,126,0,0,1,1,390,2.18162,0,0,Normal
17,29,20050,18390,16.525871,111,0.059739,0.000147,12,17,18390,1.694313,0.665626,0.968188,Normal
2,10,1601,999,3.400509,126,0.106988,0.106475,6,4,999,2.646662,1.518376,10.446737,Normal
0,1,78,44,0.000561,1,0,0,1,0,44,0,0,0,Normal
14,1,145,103,0.000221,114,0,0,1,0,103,0,0,0,Normal
1,1,173,111,0,63,0,0,1,0,111,0,0,0,Normal
0,1,78,44,0.000586,2,0,0,1,0,44,0,0,0,Normal
1,64,57573,53963,0.155067,127,0.016596,0.016463,23,41,53963,406.276001,158.680939,288.591949,Normal
23,1,60,0,0,233,0,0,1,0,0,0,0,0,Normal
14,22,1565,283,57.673149,114,0.328779,0.00057,11,11,283,0.364121,0.173391,0.174598,Normal
1,13,4413,3651,0.497716,127,0.165261,0.164667,9,4,3651,24.110134,16.073423,9.054144,Normal
1,1,78,44,0.00069,3,0,0,1,0,44,0,0,0,Normal
21,24,2029,439,2.578279,43,0.307851,0.000211,14,10,439,8.920679,5.042123,4.269831,Normal
17,7,448,0,21.003942,111,0.000434,0.000434,3,4,0,0.285661,0.222317,0.142833,Normal
12,47,5403,2727,61.62479,116,0.050007,0.000626,27,20,2727,0.746453,0.421908,0.310073,Normal
0,1,78,44,0.000444,4,0,0,1,0,44,0,0,0,Normal
1,25,9820,8380,20.781935,63,0.177945,0.177767,13,12,8380,1.154849,0.582429,0.533873,Normal
1,158,143529,134627,2.229295,127,0.19252,0.192254,64,94,134627,70.42585,28.260056,45.707836,Normal
1,147,132069,123785,2.217758,127,0.18984,0.18957,60,87,123785,65.832253,26.603445,42.462845,Normal
1,37,29840,27754,1.454485,127,0.190211,0.189958,16,21,27754,24.751028,10.312928,15.817979,Normal
1,57,47539,44319,1.756681,127,0.18974,0.189493,25,32,44319,31.878298,13.662127,19.805878,Normal
1,9,2021,1489,0.406698,127,0.19273,0.192424,5,4,1489,19.670616,9.835308,14.008611,Normal
3,1,78,44,0.00078,5,0,0,1,0,44,0,0,0,Normal
1,22,10210,8938,11.351082,127,0.001632,0.000252,11,11,8938,1.850044,0.880973,2.060445,Normal
